"Name","Date","Likes","Followers"
"Aengus O Snodaigh",2021-05-10,8691,8902
"Aengus O Snodaigh",2021-06-05,8692,8902
"Aengus O Snodaigh",2021-06-21,8688,8900
"Aengus O Snodaigh",2021-07-16,8691,8901
"Aengus O Snodaigh",2021-08-17,8688,8902
"AFA Ireland",2021-05-13,17257,17997
"AFA Ireland",2021-06-05,17280,18012
"AFA Ireland",2021-06-21,17309,18043
"AFA Ireland",2021-07-16,17415,18157
"AFA Ireland",2021-08-19,17391,18147
"AIA Ireland",2021-06-11,528,545
"AIA Ireland",2021-07-01,603,620
"AIA Ireland",2021-07-18,752,784
"AIA Ireland",2021-08-19,1050,1091
"AIA Ireland",2021-08-26,1104,1150
"Aidan Davitt",2021-05-14,2358,2381
"Aidan Davitt",2021-06-07,2358,2381
"Aidan Davitt",2021-07-01,2359,2382
"Aidan Davitt",2021-07-18,2361,2384
"Aidan Davitt",2021-08-17,2359,2382
"Aindrias Moynihan",2021-05-14,2165,2256
"Aindrias Moynihan",2021-06-07,2174,2266
"Aindrias Moynihan",2021-07-01,2185,2278
"Aindrias Moynihan",2021-07-18,2190,2284
"Aindrias Moynihan",2021-08-17,2195,2292
"Alan Dillon",2021-05-14,5514,5875
"Alan Dillon",2021-06-07,5541,5914
"Alan Dillon",2021-06-12,5546,5923
"Alan Dillon",2021-07-02,5557,5944
"Alan Dillon",2021-07-22,5634,6029
"Alan Dillon",2021-08-26,5669,6085
"Alan Farrell",2021-05-14,1469,1576
"Alan Farrell",2021-06-07,1473,1584
"Alan Farrell",2021-07-01,1480,1596
"Alan Farrell",2021-07-22,1487,1601
"Alan Farrell",2021-08-26,1500,1618
"Alan Kelly",2021-05-10,2951,3202
"Alan Kelly",2021-06-05,8903,9157
"Alan Kelly",2021-06-11,8894,9148
"Alan Kelly",2021-06-14,8890,9144
"Alan Kelly",2021-06-16,8889,9142
"Alan Kelly",2021-07-01,8884,9139
"Alan Kelly",2021-07-22,8893,9153
"Alan Kelly",2021-08-26,8873,9139
"Alice-Mary Higgins",2021-05-13,2249,2309
"Alice-Mary Higgins",2021-06-05,2250,2312
"Alice-Mary Higgins",2021-06-21,2258,2320
"Alice-Mary Higgins",2021-07-16,2257,2319
"Alice-Mary Higgins",2021-08-19,2265,2328
"Alice Mary Higgins",2021-05-14,2248,2308
"Alice Mary Higgins",2021-06-07,2251,2313
"Alice Mary Higgins",2021-07-01,2257,2319
"Alice Mary Higgins",2021-07-22,2258,2320
"Alice Mary Higgins",2021-08-25,2265,2329
"Andrea Dalton",2021-05-13,3623,3775
"Andrea Dalton",2021-06-05,3636,3789
"Andrea Dalton",2021-06-21,3641,3798
"Andrea Dalton",2021-07-16,3670,3836
"Andrea Dalton",2021-08-17,3685,3854
"Anita Mhic Gib Aontu",2021-05-18,500,559
"Anita Mhic Gib Aontu",2021-06-10,502,562
"Anita Mhic Gib Aontu",2021-07-01,504,564
"Anita Mhic Gib Aontu",2021-07-22,503,563
"Anita Mhic Gib Aontu",2021-08-25,504,563
"Anna Daly Aontu",2021-05-10,496,536
"Anna Daly Aontu",2021-06-05,503,544
"Anna Daly Aontu",2021-06-21,502,543
"Anna Daly Aontu",2021-07-16,505,548
"Anna Daly Aontu",2021-08-17,504,547
"Anne Rabbitte",2021-05-14,5701,6091
"Anne Rabbitte",2021-05-22,5728,6120
"Anne Rabbitte",2021-06-11,5830,6224
"Anne Rabbitte",2021-06-16,5859,6254
"Anne Rabbitte",2021-07-01,5945,6345
"Anne Rabbitte",2021-07-22,6122,6528
"Anne Rabbitte",2021-08-26,6184,6697
"Annie Hoey",2021-05-08,1406,1558
"Annie Hoey",2021-05-16,1405,1558
"Annie Hoey",2021-06-11,1408,1562
"Annie Hoey",2021-07-01,1409,1563
"Annie Hoey",2021-07-22,1413,1569
"Annie Hoey",2021-08-26,1415,1572
"Anthony Lawlor",2021-05-14,2372,2370
"Anthony Lawlor",2021-06-07,2370,2369
"Anthony Lawlor",2021-07-01,2369,2368
"Anthony Lawlor",2021-07-22,2368,2367
"Anthony Lawlor",2021-08-26,2365,2364
"Anti-Austerity Anti-Corruption Ireland",2021-05-10,623,630
"Anti-Austerity Anti-Corruption Ireland",2021-06-05,621,628
"Anti-Austerity Anti-Corruption Ireland",2021-06-21,621,629
"Anti-Austerity Anti-Corruption Ireland",2021-07-16,620,628
"Anti-Austerity Anti-Corruption Ireland",2021-08-17,618,626
"Anti-Corruption Ireland",2021-05-10,5979,8927
"Anti-Corruption Ireland",2021-05-16,5973,8919
"Anti-Corruption Ireland",2021-06-06,5958,8896
"Anti-Corruption Ireland",2021-06-12,5951,8887
"Anti-Corruption Ireland",2021-06-16,5948,8882
"Anti-Corruption Ireland",2021-06-22,5945,8875
"Anti-Corruption Ireland",2021-07-16,5931,8850
"Anti-Corruption Ireland",2021-08-17,5916,8835
"Anti-Corruption Ireland Party",2021-05-16,1431,1506
"Anti-Corruption Ireland Party",2021-06-11,1418,1492
"Anti-Corruption Ireland Party",2021-06-16,1416,1490
"Anti-Corruption Ireland Party",2021-07-16,1411,1485
"Anti-Corruption Ireland Party",2021-08-16,1406,1480
"Anti-Eviction Taskforce",2021-05-10,20052,20821
"Anti-Eviction Taskforce",2021-06-05,20037,20797
"Anti-Eviction Taskforce",2021-06-06,20038,20798
"Anti-Eviction Taskforce",2021-06-29,20015,20771
"Anti-Eviction Taskforce",2021-07-18,19995,20752
"Anti-Eviction Taskforce",2021-08-14,19980,20737
"Anti-Eviction Taskforce Clare",2021-05-13,1070,1103
"Anti-Eviction Taskforce Clare",2021-06-05,1068,1101
"Anti-Eviction Taskforce Clare",2021-06-22,1067,1100
"Anti-Eviction Taskforce Clare",2021-07-16,1072,1105
"Anti-Eviction Taskforce Clare",2021-08-16,1071,1104
"Anti-Eviction Taskforce Donegal",2021-05-18,1445,1473
"Anti-Eviction Taskforce Donegal",2021-06-06,1442,1470
"Anti-Eviction Taskforce Donegal",2021-06-22,1437,1466
"Anti-Eviction Taskforce Donegal",2021-07-16,1436,1464
"Anti-Eviction Taskforce Donegal",2021-08-16,1441,1469
"Anti-Globalism Ireland",2021-05-08,502,507
"Anti-Globalism Ireland",2021-05-10,502,507
"Anti-Globalism Ireland",2021-06-05,500,505
"Anti-Globalism Ireland",2021-06-22,503,508
"Anti-Globalism Ireland",2021-07-16,501,505
"Anti-Globalism Ireland",2021-08-16,500,504
"Anti Eviction Taskforce",2021-05-16,20056,20823
"Anti Eviction Taskforce",2021-06-11,20029,20788
"Anti Eviction Taskforce",2021-06-16,20026,20785
"Anti Eviction Taskforce",2021-06-22,20019,20777
"Anti Eviction Taskforce",2021-07-16,19999,20756
"Anti Eviction Taskforce",2021-08-16,19980,20736
"Anti Eviction Taskforce Cork",2021-05-16,1178,1209
"Anti Eviction Taskforce Cork",2021-06-06,1178,1209
"Anti Eviction Taskforce Cork",2021-06-29,1178,1209
"Anti Eviction Taskforce Cork",2021-07-18,1178,1209
"Anti Eviction Taskforce Cork",2021-08-17,1177,1208
"Anti Eviction Taskforce Galway",2021-05-16,1391,1425
"Anti Eviction Taskforce Galway",2021-06-06,1390,1423
"Anti Eviction Taskforce Galway",2021-06-29,1387,1420
"Anti Eviction Taskforce Galway",2021-07-18,1385,1418
"Anti Eviction Taskforce Galway",2021-08-16,1381,1415
"Anti Eviction Taskforce Waterford & Wexford",2021-05-18,1250,1282
"Anti Eviction Taskforce Waterford & Wexford",2021-06-10,1245,1276
"Anti Eviction Taskforce Waterford & Wexford",2021-06-16,1244,1275
"Anti Eviction Taskforce Waterford & Wexford",2021-07-16,1249,1280
"Anti Eviction Taskforce Waterford & Wexford",2021-08-16,1258,1289
"Anti Imperialist Action Ireland",2021-05-08,11384,11723
"Anti Imperialist Action Ireland",2021-05-31,NA,NA
"Anti Imperialist Action Ireland",2021-06-11,NA,NA
"Anti Imperialist Action Ireland",2021-07-01,NA,NA
"Anti Imperialist Action Ireland",2021-07-22,NA,NA
"Anti Imperialist Action Ireland",2021-08-25,NA,NA
"Antifa Watch Ireland",2021-05-16,1230,1269
"Antifa Watch Ireland",2021-06-11,1230,1269
"Antifa Watch Ireland",2021-07-01,1225,1264
"Antifa Watch Ireland",2021-07-22,1215,1254
"Antifa Watch Ireland",2021-08-26,1214,1253
"Aodhan O Riordain",2021-05-14,20325,21005
"Aodhan O Riordain",2021-06-06,20298,20982
"Aodhan O Riordain",2021-06-12,20291,20972
"Aodhan O Riordain",2021-06-16,20288,20969
"Aodhan O Riordain",2021-06-22,20275,20959
"Aodhan O Riordain",2021-07-16,20250,20935
"Aodhan O Riordain",2021-08-16,20225,20910
"Aontu",2021-05-08,12594,13231
"Aontu",2021-05-13,12614,13249
"Aontu",2021-06-02,12683,13323
"Aontu",2021-06-04,12694,13336
"Aontu",2021-06-10,12710,13349
"Aontu",2021-06-21,12714,13357
"Aontu",2021-07-16,12846,13495
"Aontu",2021-08-16,12892,13544
"Aontu",2021-08-19,12893,13545
"Aontu Aontroim",2021-05-13,503,546
"Aontu Aontroim",2021-06-02,504,548
"Aontu Aontroim",2021-06-21,503,549
"Aontu Aontroim",2021-07-16,503,548
"Aontu Aontroim",2021-08-16,504,550
"Aontu Cill Dara",2021-05-16,514,546
"Aontu Cill Dara",2021-06-11,513,545
"Aontu Cill Dara",2021-07-01,513,547
"Aontu Cill Dara",2021-07-19,514,548
"Aontu Cill Dara",2021-08-16,513,547
"Aontu Connacht",2021-05-16,825,882
"Aontu Connacht",2021-06-06,824,882
"Aontu Connacht",2021-06-22,822,880
"Aontu Connacht",2021-07-16,820,878
"Aontu Connacht",2021-07-18,820,878
"Aontu Connacht",2021-08-16,820,878
"Aontu Cork",2021-05-18,1925,2027
"Aontu Cork",2021-06-10,1921,2024
"Aontu Cork",2021-06-21,1923,2027
"Aontu Cork",2021-07-16,1928,2034
"Aontu Cork",2021-08-15,1923,2032
"Aontu Donegal",2021-05-16,1015,1075
"Aontu Donegal",2021-06-11,1015,1076
"Aontu Donegal",2021-07-01,1013,1073
"Aontu Donegal",2021-07-05,1013,1074
"Aontu Donegal",2021-08-14,1011,1073
"Aontu Laois",2021-05-13,506,549
"Aontu Laois",2021-06-02,504,547
"Aontu Laois",2021-06-21,504,547
"Aontu Laois",2021-07-16,NA,NA
"Aontu Laois",2021-08-15,512,559
"Aontu Limerick",2021-05-08,2728,2825
"Aontu Limerick",2021-05-31,2776,2877
"Aontu Limerick",2021-06-04,2781,2882
"Aontu Limerick",2021-06-21,2843,2945
"Aontu Limerick",2021-06-29,2857,2959
"Aontu Limerick",2021-07-18,2877,2980
"Aontu Limerick",2021-08-16,3023,3142
"Aontu Loch Garman",2021-05-16,974,1011
"Aontu Loch Garman",2021-06-11,971,1008
"Aontu Loch Garman",2021-06-22,972,1009
"Aontu Loch Garman",2021-07-16,973,1010
"Aontu Loch Garman",2021-08-15,973,1010
"Aontu Longford",2021-05-12,1248,1284
"Aontu Longford",2021-06-07,1249,1284
"Aontu Longford",2021-07-01,1245,1281
"Aontu Longford",2021-07-19,1245,1281
"Aontu Longford",2021-08-16,1245,1283
"Aontu Louth",2021-05-12,405,439
"Aontu Louth",2021-06-07,453,488
"Aontu Louth",2021-06-12,472,508
"Aontu Louth",2021-07-02,500,536
"Aontu Louth",2021-07-22,501,538
"Aontu Louth",2021-08-26,501,537
"Aontu Luimnigh",2021-05-12,582,619
"Aontu Luimnigh",2021-06-07,582,619
"Aontu Luimnigh",2021-07-01,584,621
"Aontu Luimnigh",2021-07-05,587,624
"Aontu Luimnigh",2021-07-18,590,627
"Aontu Luimnigh",2021-08-16,591,628
"Aontu Mayo",2021-05-12,501,547
"Aontu Mayo",2021-06-07,503,549
"Aontu Mayo",2021-07-01,509,555
"Aontu Mayo",2021-07-19,509,555
"Aontu Mayo",2021-08-16,509,555
"Aontu Meath",2021-05-12,1850,1917
"Aontu Meath",2021-06-07,1879,1948
"Aontu Meath",2021-07-01,1911,1990
"Aontu Meath",2021-07-19,1912,1980
"Aontu Meath",2021-08-16,1921,1989
"Aontu Sligo-Leitrim",2021-05-12,503,545
"Aontu Sligo-Leitrim",2021-06-05,502,544
"Aontu Sligo-Leitrim",2021-06-22,503,545
"Aontu Sligo-Leitrim",2021-07-16,502,546
"Aontu Sligo-Leitrim",2021-08-15,502,546
"Aontu Waterford - T.F Meagher Cumann",2021-05-16,509,562
"Aontu Waterford - T.F Meagher Cumann",2021-06-11,506,560
"Aontu Waterford - T.F Meagher Cumann",2021-07-01,507,561
"Aontu Waterford - T.F Meagher Cumann",2021-07-19,508,562
"Aontu Waterford - T.F Meagher Cumann",2021-08-17,509,562
"Aontu Westmeath",2021-05-16,658,699
"Aontu Westmeath",2021-06-06,656,698
"Aontu Westmeath",2021-06-22,656,699
"Aontu Westmeath",2021-07-16,656,699
"Aontu Westmeath",2021-08-15,660,705
"Barry Andrews",2021-05-08,1488,1538
"Barry Andrews",2021-05-31,1489,1540
"Barry Andrews",2021-06-11,1492,1543
"Barry Andrews",2021-07-01,1488,1541
"Barry Andrews",2021-07-19,1488,1542
"Barry Andrews",2021-08-24,1484,1538
"Barry Cowen",2021-05-18,0,0
"Barry Cowen",2021-06-11,0,0
"Barry Cowen",2021-07-01,0,0
"Barry Cowen",2021-07-18,0,0
"Barry Cowen",2021-08-16,0,0
"Barry Ward",2021-05-14,2407,2457
"Barry Ward",2021-06-07,2406,2461
"Barry Ward",2021-07-01,2408,2470
"Barry Ward",2021-07-19,2410,2472
"Barry Ward",2021-08-24,2410,2477
"Becky Kealy Aontu",2021-05-08,3084,3191
"Becky Kealy Aontu",2021-05-31,3124,3234
"Becky Kealy Aontu",2021-06-11,3121,3231
"Becky Kealy Aontu",2021-06-22,3126,3235
"Becky Kealy Aontu",2021-07-16,3149,3259
"Becky Kealy Aontu",2021-08-15,3172,3283
"Ben Gilroy",2021-05-12,9370,10328
"Ben Gilroy",2021-05-22,9378,10336
"Ben Gilroy",2021-06-11,NA,10341
"Ben Gilroy",2021-07-01,NA,10369
"Ben Gilroy",2021-07-19,10351,13035
"Ben Gilroy",2021-08-14,11984,15739
"Ben Gilroy",2021-08-26,12505,16567
"Ben Scallan",2021-05-11,16006,16986
"Ben Scallan",2021-05-22,16023,17001
"Ben Scallan",2021-06-11,15999,16978
"Ben Scallan",2021-06-16,15991,16971
"Ben Scallan",2021-06-22,15974,16953
"Ben Scallan",2021-07-16,16142,17122
"Ben Scallan",2021-08-15,16235,17224
"Bernard Durkan",2021-05-14,3613,3714
"Bernard Durkan",2021-06-07,3620,3722
"Bernard Durkan",2021-07-01,3629,3731
"Bernard Durkan",2021-07-19,3638,3743
"Bernard Durkan",2021-08-24,3641,3750
"Billy Kelleher",2021-05-14,3286,3347
"Billy Kelleher",2021-06-07,3290,3351
"Billy Kelleher",2021-07-01,3301,3366
"Billy Kelleher",2021-07-19,3308,3372
"Billy Kelleher",2021-08-17,3472,3539
"Billy Lawless",2021-05-14,748,769
"Billy Lawless",2021-06-07,751,772
"Billy Lawless",2021-07-01,750,772
"Billy Lawless",2021-07-19,751,773
"Billy Lawless",2021-08-17,751,772
"Brendan Griffin",2021-05-18,0,0
"Brendan Griffin",2021-06-11,0,0
"Brendan Griffin",2021-07-01,0,0
"Brendan Griffin",2021-07-18,0,0
"Brendan Griffin",2021-08-16,0,0
"Brendan Howlin",2021-05-18,0,0
"Brendan Howlin",2021-06-11,0,0
"Brendan Howlin",2021-07-01,0,0
"Brendan Howlin",2021-07-18,0,0
"Brendan Howlin",2021-08-16,0,0
"Brendan Smith",2021-05-14,3617,3803
"Brendan Smith",2021-06-07,3622,3809
"Brendan Smith",2021-07-01,3624,3810
"Brendan Smith",2021-07-19,3624,3809
"Brendan Smith",2021-08-24,3628,3813
"Brian Hayes",2021-05-10,4016,4078
"Brian Hayes",2021-06-05,4032,4095
"Brian Hayes",2021-06-22,NA,NA
"Brian Hayes",2021-07-16,NA,NA
"Brian Hayes",2021-08-15,NA,NA
"Brian Leddin",2021-05-10,680,731
"Brian Leddin",2021-06-05,681,731
"Brian Leddin",2021-06-22,682,732
"Brian Leddin",2021-07-05,683,734
"Brian Leddin",2021-07-07,684,735
"Brian Leddin",2021-08-14,711,764
"Brian Leddin",2021-08-31,710,762
"Brian O Domhnaill",2021-05-18,0,0
"Brian O Domhnaill",2021-06-11,0,0
"Brian O Domhnaill",2021-07-01,0,0
"Brian O Domhnaill",2021-07-18,0,0
"Brian O Domhnaill",2021-08-16,0,0
"Brian Stanley",2021-05-08,164,172
"Brian Stanley",2021-05-13,168,176
"Brian Stanley",2021-06-02,191,200
"Brian Stanley",2021-06-21,212,222
"Brian Stanley",2021-07-16,337,348
"Brian Stanley",2021-08-15,368,379
"Brid Smith",2021-05-08,16395,16876
"Brid Smith",2021-05-15,16389,16870
"Brid Smith",2021-06-06,16412,16895
"Brid Smith",2021-06-29,16422,16902
"Brid Smith",2021-07-18,16425,16901
"Brid Smith",2021-08-16,16429,16904
"Call For A Revolution",2021-05-16,1230,1255
"Call For A Revolution",2021-06-11,1238,1262
"Call For A Revolution",2021-07-01,1244,1269
"Call For A Revolution",2021-07-19,1235,1261
"Call For A Revolution",2021-08-17,1286,1361
"Call for a revolution in Ireland",2021-05-11,95933,94157
"Call for a revolution in Ireland",2021-05-20,96172,94421
"Call for a revolution in Ireland",2021-05-22,96186,94435
"Call for a revolution in Ireland",2021-05-27,96158,94408
"Call for a revolution in Ireland",2021-06-06,96172,94412
"Call for a revolution in Ireland",2021-06-29,96371,94682
"Call for a revolution in Ireland",2021-07-18,96562,94900
"Call for a revolution in Ireland",2021-08-16,97256,95716
"Call for a revolution in Ireland",2021-08-26,97336,95800
"Carlow Aontu",2021-07-05,509,535
"Carlow Aontu",2021-08-14,514,540
"Carol Nolan",2021-05-14,3324,3385
"Carol Nolan",2021-06-07,3345,3407
"Carol Nolan",2021-07-01,3387,3454
"Carol Nolan",2021-07-19,3418,3485
"Carol Nolan",2021-08-24,3431,3507
"Cathal Berry",2021-05-14,2993,3320
"Cathal Berry",2021-06-07,3005,3348
"Cathal Berry",2021-07-01,3020,3365
"Cathal Berry",2021-07-19,3026,3373
"Cathal Berry",2021-08-17,3043,3391
"Cathal Byrne",2021-05-16,3914,4124
"Cathal Byrne",2021-06-11,3955,4170
"Cathal Byrne",2021-06-29,3974,4189
"Cathal Byrne",2021-07-18,3993,4212
"Cathal Byrne",2021-08-16,4006,4228
"Cathal Crowe",2021-05-08,6172,6582
"Cathal Crowe",2021-05-10,6184,6596
"Cathal Crowe",2021-06-05,6347,6760
"Cathal Crowe",2021-06-12,6386,6804
"Cathal Crowe",2021-06-29,6484,6910
"Cathal Crowe",2021-07-16,6587,7021
"Cathal Crowe",2021-08-15,6822,7297
"Cathal Crowe",2021-08-26,6842,7325
"Catherine Ardagh",2021-05-14,3134,3206
"Catherine Ardagh",2021-06-05,3132,3205
"Catherine Ardagh",2021-06-22,3134,3207
"Catherine Ardagh",2021-07-16,3136,3209
"Catherine Ardagh",2021-08-15,3137,3209
"Catherine Connolly",2021-05-14,17009,18431
"Catherine Connolly",2021-05-28,17105,18554
"Catherine Connolly",2021-05-31,17119,18571
"Catherine Connolly",2021-06-11,17141,18594
"Catherine Connolly",2021-07-01,17158,18608
"Catherine Connolly",2021-07-19,17385,18882
"Catherine Connolly",2021-08-24,17428,18912
"Catherine Martin",2021-05-14,3369,3724
"Catherine Martin",2021-06-05,3458,3838
"Catherine Martin",2021-06-12,3745,3862
"Catherine Martin",2021-07-02,3519,3920
"Catherine Martin",2021-07-22,3569,3977
"Catherine Martin",2021-08-26,3659,4112
"Catherine Murphy",2021-05-14,10162,9989
"Catherine Murphy",2021-06-05,10156,9984
"Catherine Murphy",2021-06-16,10154,9981
"Catherine Murphy",2021-06-22,10150,9977
"Catherine Murphy",2021-07-16,10144,9971
"Catherine Murphy",2021-08-15,10133,9959
"Catherine Noone",2021-05-18,0,0
"Catherine Noone",2021-06-11,0,0
"Catherine Noone",2021-07-01,0,0
"Catherine Noone",2021-07-18,0,0
"Catherine Noone",2021-08-16,0,0
"Cavan Fine Gael",2021-05-18,303,308
"Cavan Fine Gael",2021-06-11,303,309
"Cavan Fine Gael",2021-07-01,305,311
"Cavan Fine Gael",2021-07-19,306,312
"Cavan Fine Gael",2021-08-17,307,314
"Charles Flanagan",2021-05-18,0,0
"Charles Flanagan",2021-06-11,0,0
"Charles Flanagan",2021-07-01,0,0
"Charles Flanagan",2021-07-18,0,0
"Charles Flanagan",2021-08-16,0,0
"Charlie McConalogue",2021-05-08,9494,9684
"Charlie McConalogue",2021-05-13,9505,9696
"Charlie McConalogue",2021-06-02,9716,9938
"Charlie McConalogue",2021-06-04,9719,9942
"Charlie McConalogue",2021-06-21,9748,9976
"Charlie McConalogue",2021-07-16,9764,9994
"Charlie McConalogue",2021-08-15,9793,10024
"Chris Andrews",2021-05-14,2139,2249
"Chris Andrews",2021-06-05,2198,2312
"Chris Andrews",2021-06-12,2218,2332
"Chris Andrews",2021-07-02,2232,2347
"Chris Andrews",2021-07-22,2248,2361
"Chris Andrews",2021-08-26,2380,2502
"Chris Pender",2021-08-15,5107,5627
"Chris Pender",2021-08-19,5115,5632
"Chris Pender",2021-08-31,5135,5654
"Christopher O'Sullivan",2021-05-08,4266,4556
"Christopher O'Sullivan",2021-05-13,4281,4573
"Christopher O'Sullivan",2021-06-02,4358,4647
"Christopher O'Sullivan",2021-06-04,4366,4656
"Christopher O'Sullivan",2021-06-21,4444,4753
"Christopher O'Sullivan",2021-06-29,4469,4778
"Christopher O'Sullivan",2021-07-18,4524,4836
"Christopher O'Sullivan",2021-08-16,4629,4952
"Cian O'Callaghan",2021-05-15,2530,2682
"Cian O'Callaghan",2021-05-28,2536,2688
"Cian O'Callaghan",2021-06-11,2549,2706
"Cian O'Callaghan",2021-07-01,2557,2718
"Cian O'Callaghan",2021-07-19,2571,2742
"Cian O'Callaghan",2021-08-24,2572,2743
"Ciaran Cannon",2021-05-15,5181,5314
"Ciaran Cannon",2021-06-10,5191,5325
"Ciaran Cannon",2021-07-01,5195,5332
"Ciaran Cannon",2021-07-19,5210,5349
"Ciaran Cannon",2021-08-24,5231,5371
"Ciaran Cuffe",2021-05-15,2084,2139
"Ciaran Cuffe",2021-06-10,2081,2136
"Ciaran Cuffe",2021-06-22,2078,2133
"Ciaran Cuffe",2021-07-16,2073,2128
"Ciaran Cuffe",2021-08-15,2072,2128
"Claire Byrne",2021-05-16,1046,1066
"Claire Byrne",2021-06-05,1048,1068
"Claire Byrne",2021-06-22,1071,1094
"Claire Byrne",2021-07-16,1121,1144
"Claire Byrne",2021-08-15,1124,1148
"Claire Kerrane",2021-05-15,4061,4232
"Claire Kerrane",2021-06-10,4076,4257
"Claire Kerrane",2021-07-01,4113,4314
"Claire Kerrane",2021-07-19,4129,4334
"Claire Kerrane",2021-08-24,4180,4393
"Clare Daly",2021-05-15,24162,25892
"Clare Daly",2021-05-28,24238,25978
"Clare Daly",2021-05-31,24242,25981
"Clare Daly",2021-06-11,24236,25979
"Clare Daly",2021-07-01,24225,25978
"Clare Daly",2021-07-22,24243,26003
"Clare Daly",2021-08-26,24210,25969
"Clare Fine Gael",2021-05-16,918,939
"Clare Fine Gael",2021-06-11,920,941
"Clare Fine Gael",2021-07-01,920,941
"Clare Fine Gael",2021-07-22,920,941
"Clare Fine Gael",2021-08-19,919,940
"Colette Kelleher",2021-05-18,0,0
"Colette Kelleher",2021-06-11,0,0
"Colette Kelleher",2021-07-01,0,0
"Colette Kelleher",2021-07-18,0,0
"Colette Kelleher",2021-08-16,0,0
"Colm Brophy",2021-05-15,1448,1575
"Colm Brophy",2021-06-10,1450,1578
"Colm Brophy",2021-07-01,1453,1583
"Colm Brophy",2021-07-22,1456,1589
"Colm Brophy",2021-08-26,1459,1594
"Colm Burke",2021-05-15,2584,2729
"Colm Burke",2021-06-10,2591,2736
"Colm Burke",2021-07-01,2600,2748
"Colm Burke",2021-07-22,2606,2756
"Colm Burke",2021-08-26,2646,2795
"Connolly Youth Movement",2021-05-16,9742,10271
"Connolly Youth Movement",2021-06-11,9726,10254
"Connolly Youth Movement",2021-06-16,9725,10252
"Connolly Youth Movement",2021-07-16,9758,10282
"Connolly Youth Movement",2021-08-15,9730,10256
"Conor Sheehan",2021-05-18,1604,1690
"Conor Sheehan",2021-06-11,1629,1719
"Conor Sheehan",2021-07-01,1649,1740
"Conor Sheehan",2021-07-22,1705,1797
"Conor Sheehan",2021-08-25,1725,1816
"Conservative Comeback Ireland",2021-05-16,1182,1210
"Conservative Comeback Ireland",2021-06-06,1177,1205
"Conservative Comeback Ireland",2021-06-14,1177,1206
"Conservative Comeback Ireland",2021-07-05,1193,1220
"Conservative Comeback Ireland",2021-07-16,1208,1235
"Conservative Comeback Ireland",2021-08-14,1240,1269
"Constitution Of Ireland Trust",2021-05-16,6319,7065
"Constitution Of Ireland Trust",2021-06-06,6308,7056
"Constitution Of Ireland Trust",2021-06-12,6305,7055
"Constitution Of Ireland Trust",2021-07-02,6299,7053
"Constitution Of Ireland Trust",2021-07-22,6296,7059
"Constitution Of Ireland Trust",2021-08-25,6271,7047
"Cork Social Democrats",2021-05-16,538,575
"Cork Social Democrats",2021-06-11,540,578
"Cork Social Democrats",2021-07-01,540,579
"Cork Social Democrats",2021-07-22,539,578
"Cork Social Democrats",2021-08-26,536,574
"Cormac Devlin",2021-05-15,3127,3374
"Cormac Devlin",2021-06-10,3141,3400
"Cormac Devlin",2021-07-01,3163,3422
"Cormac Devlin",2021-07-22,3191,3453
"Cormac Devlin",2021-08-26,3212,3478
"Corruption Awareness Ireland",2021-05-01,44555,61628
"Corruption Awareness Ireland",2021-05-10,45629,63389
"Corruption Awareness Ireland",2021-05-15,45754,63594
"Corruption Awareness Ireland",2021-05-20,45843,63778
"Corruption Awareness Ireland",2021-05-22,45870,63825
"Corruption Awareness Ireland",2021-05-31,46062,64327
"Corruption Awareness Ireland",2021-06-04,46184,64678
"Corruption Awareness Ireland",2021-06-10,46376,65082
"Corruption Awareness Ireland",2021-06-11,46339,65128
"Corruption Awareness Ireland",2021-06-21,46730,67153
"Corruption Awareness Ireland",2021-06-29,47201,67997
"Corruption Awareness Ireland",2021-07-16,49612,73926
"Corruption Awareness Ireland",2021-07-20,49873,74385
"Corruption Awareness Ireland",2021-08-14,50768,75696
"Corruption Awareness Ireland",2021-08-26,51511,76992
"Cronyism and Corruption",2021-05-16,1793,1823
"Cronyism and Corruption",2021-06-10,1784,1812
"Cronyism and Corruption",2021-06-12,1783,1811
"Cronyism and Corruption",2021-07-02,1784,1811
"Cronyism and Corruption",2021-07-22,1779,1806
"Cronyism and Corruption",2021-08-26,1776,1803
"Daily Ireland",2021-05-18,NA,NA
"Daily Ireland",2021-06-11,NA,NA
"Daily Ireland",2021-07-01,30106,31942
"Daily Ireland",2021-07-22,30094,31928
"Daily Ireland",2021-08-26,30104,31931
"Damien English",2021-05-15,4840,5065
"Damien English",2021-06-10,4844,5083
"Damien English",2021-07-01,4856,5105
"Damien English",2021-07-22,4864,5119
"Damien English",2021-08-26,4876,5145
"Danny Healy-Rae",2021-05-10,13656,15984
"Danny Healy-Rae",2021-06-05,13675,16001
"Danny Healy-Rae",2021-06-22,13723,16069
"Danny Healy-Rae",2021-06-29,13747,16094
"Danny Healy-Rae",2021-07-18,13825,16183
"Danny Healy-Rae",2021-08-16,14097,16489
"Danny Healy-Rae",2021-08-26,14109,16499
"Dara Calleary",2021-05-15,9518,10253
"Dara Calleary",2021-05-28,9593,10327
"Dara Calleary",2021-05-31,9591,10324
"Dara Calleary",2021-06-11,9609,10345
"Dara Calleary",2021-07-01,9680,10417
"Dara Calleary",2021-07-22,9705,10444
"Dara Calleary",2021-08-26,9739,10478
"Darragh O'Brien",2021-05-15,5079,5477
