"Name","Date","Likes","Followers"
"Josepha Madigan",2021-03-28,6707,7158
"Josepha Madigan",2021-04-06,6734,7183
"Josepha Madigan",2021-04-22,6793,7239
"Kathleen Funchion",2021-01-01,7161,7388
"Kathleen Funchion",2021-01-06,7164,7392
"Kathleen Funchion",2021-01-13,7174,7403
"Kathleen Funchion",2021-01-23,7175,7408
"Kathleen Funchion",2021-01-26,7177,7410
"Kathleen Funchion",2021-02-02,7215,7462
"Kathleen Funchion",2021-02-21,7245,7507
"Kathleen Funchion",2021-03-06,7254,7525
"Kathleen Funchion",2021-03-28,7284,7565
"Kathleen Funchion",2021-04-08,7296,7579
"Kathleen Funchion",2021-04-22,7294,7576
"Kazi Ahmed",2021-01-06,565,606
"Kazi Ahmed",2021-01-13,565,606
"Kazi Ahmed",2021-01-22,565,606
"Kazi Ahmed",2021-01-30,566,607
"Kazi Ahmed",2021-02-13,566,607
"Kazi Ahmed",2021-02-24,566,607
"Kazi Ahmed",2021-03-16,567,611
"Kazi Ahmed",2021-04-01,567,615
"Kazi Ahmed",2021-04-26,571,621
"Keith Swanick",2021-01-03,3452,3585
"Keith Swanick",2021-01-07,3480,3614
"Keith Swanick",2021-01-15,3662,3853
"Keith Swanick",2021-01-19,3667,3859
"Keith Swanick",2021-01-24,3725,3921
"Keith Swanick",2021-01-27,3725,3921
"Keith Swanick",2021-02-05,3735,3934
"Keith Swanick",2021-02-22,3747,3947
"Keith Swanick",2021-03-16,NA,NA
"Keith Swanick",2021-03-28,NA,NA
"Keith Swanick",2021-04-19,NA,NA
"Keith Swanick",2021-04-22,NA,NA
"Kerry Sinn Fein",2021-01-06,1757,1858
"Kerry Sinn Fein",2021-01-13,1761,1863
"Kerry Sinn Fein",2021-01-23,1764,1867
"Kerry Sinn Fein",2021-01-30,1766,1870
"Kerry Sinn Fein",2021-02-13,1781,1895
"Kerry Sinn Fein",2021-02-24,1780,1894
"Kerry Sinn Fein",2021-03-16,1788,1913
"Kerry Sinn Fein",2021-03-23,1790,1915
"Kerry Sinn Fein",2021-04-02,1802,1932
"Kerry Sinn Fein",2021-04-28,1825,1958
"Kevin Humphreys",2021-01-07,1953,2019
"Kevin Humphreys",2021-01-15,1956,2022
"Kevin Humphreys",2021-01-27,1956,2022
"Kevin Humphreys",2021-02-05,1955,2022
"Kevin Humphreys",2021-02-22,1950,2018
"Kevin Humphreys",2021-03-16,1953,2020
"Kevin Humphreys",2021-03-28,1953,2021
"Kevin Humphreys",2021-04-19,1956,2023
"Kevin Humphreys",2021-04-22,1957,2024
"Kieran O'Donnell",2021-01-06,2887,2965
"Kieran O'Donnell",2021-01-07,2887,2965
"Kieran O'Donnell",2021-01-15,2897,2978
"Kieran O'Donnell",2021-01-26,2904,2982
"Kieran O'Donnell",2021-01-27,2904,2982
"Kieran O'Donnell",2021-02-05,2921,3000
"Kieran O'Donnell",2021-02-21,2931,3012
"Kieran O'Donnell",2021-02-22,2932,3013
"Kieran O'Donnell",2021-03-16,2987,3079
"Kieran O'Donnell",2021-03-28,2996,3088
"Kieran O'Donnell",2021-04-19,3045,3141
"Kieran O'Donnell",2021-04-22,3048,3143
"Labour Party",2021-01-01,29475,29919
"Labour Party",2021-01-09,29497,29945
"Labour Party",2021-01-18,29549,30008
"Labour Party",2021-01-27,29626,30101
"Labour Party",2021-02-05,29684,30167
"Labour Party",2021-02-22,29766,30270
"Labour Party",2021-03-16,29848,30384
"Labour Party",2021-03-22,29857,30407
"Labour Party",2021-03-27,29876,30438
"Labour Party",2021-03-28,29876,30442
"Labour Party",2021-04-19,29876,30442
"Labour Party",2021-04-22,29938,30548
"Labour Tipperary",2021-01-03,494,523
"Labour Tipperary",2021-01-09,499,528
"Labour Tipperary",2021-01-18,501,531
"Labour Tipperary",2021-01-21,501,531
"Labour Tipperary",2021-01-23,502,532
"Labour Tipperary",2021-01-30,503,534
"Labour Tipperary",2021-02-13,506,539
"Labour Tipperary",2021-02-21,506,539
"Labour Tipperary",2021-03-06,506,540
"Labour Tipperary",2021-03-29,506,540
"Labour Tipperary",2021-04-26,506,541
"Labour Youth",2021-01-03,3547,3735
"Labour Youth",2021-01-09,3550,3738
"Labour Youth",2021-01-18,3552,3739
"Labour Youth",2021-01-29,3561,3748
"Labour Youth",2021-02-08,3566,3752
"Labour Youth",2021-02-23,3577,3772
"Labour Youth",2021-03-29,3589,3792
"Labour Youth",2021-04-26,3592,3797
"Leo Varadkar",2021-01-03,90618,106712
"Leo Varadkar",2021-01-04,90635,106747
"Leo Varadkar",2021-01-06,90652,106768
"Leo Varadkar",2021-01-13,90705,106851
"Leo Varadkar",2021-01-16,90727,106881
"Leo Varadkar",2021-01-23,90774,106954
"Leo Varadkar",2021-01-26,90799,107004
"Leo Varadkar",2021-01-26,90801,107001
"Leo Varadkar",2021-01-31,90837,107082
"Leo Varadkar",2021-02-13,90900,107233
"Leo Varadkar",2021-02-21,91168,107482
"Leo Varadkar",2021-02-21,91166,107480
"Leo Varadkar",2021-02-26,91308,107595
"Leo Varadkar",2021-03-11,91519,107786
"Leo Varadkar",2021-03-22,91809,108011
"Leo Varadkar",2021-03-28,91849,108051
"Leo Varadkar",2021-04-04,92199,108472
"Leo Varadkar",2021-04-05,92264,108573
"Leo Varadkar",2021-04-08,92295,108616
"Leo Varadkar",2021-04-09,92290,108579
"Leo Varadkar",2021-04-15,9299,108579
"Leo Varadkar",2021-04-22,92322,108603
"Liadh Ni Riada",2021-01-07,8496,8587
"Liadh Ni Riada",2021-01-15,8493,8583
"Liadh Ni Riada",2021-01-16,8491,8581
"Liadh Ni Riada",2021-01-29,8489,8578
"Liadh Ni Riada",2021-02-01,8487,8576
"Liadh Ni Riada",2021-02-14,8481,8569
"Liadh Ni Riada",2021-02-24,8476,8564
"Liadh Ni Riada",2021-03-16,8484,8573
"Liadh Ni Riada",2021-04-01,8492,8584
"Liadh Ni Riada",2021-04-28,8488,8578
"Limerick Green",2021-03-01,764,790
"Limerick Green",2021-03-16,766,793
"Limerick Green",2021-04-01,767,795
"Limerick Green",2021-04-28,765,794
"Limerick Greens",2021-01-08,765,791
"Limerick Greens",2021-01-17,765,791
"Limerick Greens",2021-01-29,763,790
"Limerick Greens",2021-02-08,765,793
"Limerick Greens",2021-02-21,768,795
"Limerick Greens",2021-03-06,765,792
"Limerick Greens",2021-03-15,765,792
"Limerick Greens",2021-03-29,766,794
"Limerick Greens",2021-04-26,766,795
"Lorna Bogue",2021-04-04,1149,1206
"Lorna Bogue",2021-04-09,1149,1205
"Lorna Bogue",2021-04-28,1152,1208
"Lorraine Clifford-Lee",2021-01-03,4246,4444
"Lorraine Clifford-Lee",2021-01-07,4245,4443
"Lorraine Clifford-Lee",2021-01-15,4243,4441
"Lorraine Clifford-Lee",2021-01-27,4238,4435
"Lorraine Clifford-Lee",2021-02-05,4246,4444
"Lorraine Clifford-Lee",2021-02-22,4251,4453
"Lorraine Clifford-Lee",2021-03-16,4257,4465
"Lorraine Clifford-Lee",2021-03-28,4257,4468
"Lorraine Clifford-Lee",2021-04-22,4289,4500
"Louise O'Reilly",2021-01-03,4711,5098
"Louise O'Reilly",2021-01-06,4714,5100
"Louise O'Reilly",2021-01-14,4730,5116
"Louise O'Reilly",2021-01-23,4740,5129
"Louise O'Reilly",2021-01-26,4738,5127
"Louise O'Reilly",2021-02-02,4742,5133
"Louise O'Reilly",2021-02-21,4776,5168
"Louise O'Reilly",2021-03-06,4797,5188
"Louise O'Reilly",2021-03-28,4809,5200
"Louise O'Reilly",2021-04-22,4843,5231
"Lucinda Creighton",2021-01-06,4847,4780
"Lucinda Creighton",2021-01-14,4846,4780
"Lucinda Creighton",2021-01-22,4849,4783
"Lucinda Creighton",2021-01-30,4847,4782
"Lucinda Creighton",2021-02-13,4836,4772
"Lucinda Creighton",2021-02-24,4831,4766
"Lucinda Creighton",2021-03-16,4826,4761
"Lucinda Creighton",2021-04-01,4818,4751
"Lucinda Creighton",2021-04-15,4817,4750
"Lucinda Creighton",2021-04-29,4809,4742
"Luke 'Ming' Flanagan",2021-01-02,66925,67300
"Luke 'Ming' Flanagan",2021-01-07,66889,67266
"Luke 'Ming' Flanagan",2021-01-09,66883,67260
"Luke 'Ming' Flanagan",2021-01-11,66877,67254
"Luke 'Ming' Flanagan",2021-01-16,66928,67304
"Luke 'Ming' Flanagan",2021-01-21,66924,67303
"Luke 'Ming' Flanagan",2021-01-24,66915,67294
"Luke 'Ming' Flanagan",2021-01-25,66910,67290
"Luke 'Ming' Flanagan",2021-01-27,66905,67287
"Luke 'Ming' Flanagan",2021-02-02,66919,67302
"Luke 'Ming' Flanagan",2021-02-13,66844,67229
"Luke 'Ming' Flanagan",2021-02-21,66801,67188
"Luke 'Ming' Flanagan",2021-02-22,66798,67184
"Luke 'Ming' Flanagan",2021-02-26,66780,67166
"Luke 'Ming' Flanagan",2021-03-11,66718,67108
"Luke 'Ming' Flanagan",2021-03-16,66704,67093
"Luke 'Ming' Flanagan",2021-03-19,66691,67083
"Luke 'Ming' Flanagan",2021-03-20,66684,67075
"Luke 'Ming' Flanagan",2021-03-23,66669,67063
"Luke 'Ming' Flanagan",2021-03-26,66679,67072
"Luke 'Ming' Flanagan",2021-03-28,66669,67060
"Luke 'Ming' Flanagan",2021-04-04,66646,67035
"Luke 'Ming' Flanagan",2021-04-09,66623,67012
"Luke 'Ming' Flanagan",2021-04-15,66607,66990
"Luke 'Ming' Flanagan",2021-04-19,66594,66974
"Luke 'Ming' Flanagan",2021-04-22,66580,66958
"Lynn Boylan",2021-01-08,3328,3447
"Lynn Boylan",2021-01-10,3327,3447
"Lynn Boylan",2021-01-18,3326,3446
"Lynn Boylan",2021-01-23,3337,3457
"Lynn Boylan",2021-01-30,3341,3460
"Lynn Boylan",2021-02-13,3353,3474
"Lynn Boylan",2021-02-24,3358,3480
"Lynn Boylan",2021-03-16,3360,3484
"Lynn Boylan",2021-04-01,3359,3485
"Lynn Boylan",2021-04-28,3360,3483
"Lynn Ruane",2021-01-03,5670,5770
"Lynn Ruane",2021-01-07,5673,5773
"Lynn Ruane",2021-01-15,5695,5795
"Lynn Ruane",2021-01-27,5716,5818
"Lynn Ruane",2021-02-05,5720,5823
"Lynn Ruane",2021-02-22,5716,5819
"Lynn Ruane",2021-03-16,5739,5846
"Lynn Ruane",2021-03-28,5747,5854
"Lynn Ruane",2021-04-22,5889,6013
"Maire Devine",2021-01-07,237,250
"Maire Devine",2021-01-15,228,251
"Maire Devine",2021-01-22,238,251
"Maire Devine",2021-01-27,238,251
"Maire Devine",2021-01-30,239,253
"Maire Devine",2021-02-05,240,255
"Maire Devine",2021-02-13,241,258
"Maire Devine",2021-02-22,242,259
"Maire Devine",2021-03-16,243,263
"Maire Devine",2021-03-28,244,268
"Maire Devine",2021-04-22,244,269
"Mairead Farrell",2021-01-06,12353,12761
"Mairead Farrell",2021-01-08,12355,12762
"Mairead Farrell",2021-01-14,12358,12766
"Mairead Farrell",2021-01-17,12368,12780
"Mairead Farrell",2021-01-24,12370,12786
"Mairead Farrell",2021-01-26,12379,12791
"Mairead Farrell",2021-01-30,12397,12806
"Mairead Farrell",2021-02-02,12395,12804
"Mairead Farrell",2021-02-13,12485,12918
"Mairead Farrell",2021-02-21,12544,12975
"Mairead Farrell",2021-03-06,12610,13043
"Mairead Farrell",2021-03-28,12757,13186
"Mairead Farrell",2021-04-06,12774,13202
"Mairead Farrell",2021-04-22,12798,13223
"Mairead Farrell",2021-04-26,12814,13241
"Mairead McGuinness",2021-01-07,11850,12339
"Mairead McGuinness",2021-01-15,11846,12338
"Mairead McGuinness",2021-01-23,11843,12341
"Mairead McGuinness",2021-01-27,11843,12341
"Mairead McGuinness",2021-02-01,11847,12347
"Mairead McGuinness",2021-02-14,11847,12348
"Mairead McGuinness",2021-02-22,11847,12351
"Mairead McGuinness",2021-03-16,11854,12361
"Mairead McGuinness",2021-03-28,11873,12385
"Mairead McGuinness",2021-04-17,11872,12378
"Mairead McGuinness",2021-04-19,11870,12376
"Mairead McGuinness",2021-04-22,11865,12372
"Mairead Ruane Aontu",2021-01-17,427,439
"Mairead Ruane Aontu",2021-01-29,446,459
"Mairead Ruane Aontu",2021-02-08,459,474
"Mairead Ruane Aontu",2021-02-23,470,487
"Mairead Ruane Aontu",2021-03-11,489,514
"Mairead Ruane Aontu",2021-03-29,506,534
"Mairead Ruane Aontu",2021-04-26,NA,NA
"Malcolm Byrne",2021-03-01,2309,2355
"Malcolm Byrne",2021-03-16,2332,2378
"Malcolm Byrne",2021-03-19,2332,2378
"Malcolm Byrne",2021-04-02,2343,2388
"Malcolm Byrne",2021-04-28,2361,2406
"Malcolm Noonan",2021-01-03,1451,1624
"Malcolm Noonan",2021-01-06,1454,1629
"Malcolm Noonan",2021-01-14,1460,1635
"Malcolm Noonan",2021-01-24,1476,1655
"Malcolm Noonan",2021-01-26,1476,1656
"Malcolm Noonan",2021-02-02,1478,1658
"Malcolm Noonan",2021-02-21,1487,1668
"Malcolm Noonan",2021-03-06,1500,1683
"Malcolm Noonan",2021-03-28,1525,1710
"Malcolm Noonan",2021-04-17,1540,1726
"Malcolm Noonan",2021-04-22,1541,1727
"Marc MacSharry",2021-01-06,3836,3959
"Marc MacSharry",2021-01-14,3849,3972
"Marc MacSharry",2021-01-24,3855,3986
"Marc MacSharry",2021-01-26,3855,3986
"Marc MacSharry",2021-02-02,3857,3992
"Marc MacSharry",2021-02-21,3865,4002
"Marc MacSharry",2021-03-07,3867,4005
"Marc MacSharry",2021-03-28,3884,4022
"Marc MacSharry",2021-04-22,3895,4034
"Marc O Cathasaigh",2021-01-01,1095,1196
"Marc O Cathasaigh",2021-01-06,1095,1195
"Marc O Cathasaigh",2021-01-14,1099,1199
"Marc O Cathasaigh",2021-01-22,1104,1209
"Marc O Cathasaigh",2021-01-26,1104,1209
"Marc O Cathasaigh",2021-02-02,1106,1214
"Marc O Cathasaigh",2021-02-21,1111,1220
"Marc O Cathasaigh",2021-03-07,1113,1225
"Marc O Cathasaigh",2021-03-28,1134,1249
"Marc O Cathasaigh",2021-04-17,1153,1269
"Marc O Cathasaigh",2021-04-22,1155,1271
"Maria Byrne",2021-01-07,1432,1486
"Maria Byrne",2021-01-15,1433,1487
"Maria Byrne",2021-01-27,1433,1488
"Maria Byrne",2021-02-05,1434,1490
"Maria Byrne",2021-02-22,1433,1490
"Maria Byrne",2021-03-16,1436,1494
"Maria Byrne",2021-03-28,1435,1493
"Maria Byrne",2021-04-22,1440,1499
"Maria Walsh",2021-01-03,12184,12504
"Maria Walsh",2021-01-07,12188,12512
"Maria Walsh",2021-01-15,12190,12517
"Maria Walsh",2021-01-27,12190,12528
"Maria Walsh",2021-02-05,12190,12533
"Maria Walsh",2021-02-22,12191,12537
"Maria Walsh",2021-03-16,12220,12574
"Maria Walsh",2021-03-28,12221,12577
"Maria Walsh",2021-04-22,12241,12597
"Marian Harkin",2021-01-03,4069,4203
"Marian Harkin",2021-01-06,4067,4201
"Marian Harkin",2021-01-14,4066,4202
"Marian Harkin",2021-01-23,4063,4199
"Marian Harkin",2021-01-26,4063,4199
"Marian Harkin",2021-02-02,4063,4200
"Marian Harkin",2021-02-21,4060,4199
"Marian Harkin",2021-03-07,4066,4208
"Marian Harkin",2021-03-28,4066,4207
"Marian Harkin",2021-04-22,4062,4200
"Marie-Louise O'Donnell",2021-01-07,0,0
"Marie-Louise O'Donnell",2021-01-12,0,0
"Marie-Louise O'Donnell",2021-01-22,0,0
"Marie-Louise O'Donnell",2021-01-27,0,0
"Marie-Louise O'Donnell",2021-02-05,0,0
"Marie-Louise O'Donnell",2021-02-22,0,0
"Marie-Louise O'Donnell",2021-03-16,0,0
"Marie-Louise O'Donnell",2021-03-28,NA,0
"Marie-Louise O'Donnell",2021-04-11,NA,0
"Marie-Louise O'Donnell",2021-04-22,0,0
"Marie Sherlock",2021-01-03,583,667
"Marie Sherlock",2021-01-09,589,673
"Marie Sherlock",2021-01-18,600,684
"Marie Sherlock",2021-01-29,607,693
"Marie Sherlock",2021-02-08,613,699
"Marie Sherlock",2021-02-23,621,709
"Marie Sherlock",2021-03-29,661,758
"Marie Sherlock",2021-04-07,660,758
"Marie Sherlock",2021-04-26,686,789
"Mark Daly",2021-01-07,3383,3462
"Mark Daly",2021-01-15,3388,3467
"Mark Daly",2021-01-27,3392,3472
"Mark Daly",2021-02-05,3392,3471
"Mark Daly",2021-02-22,3406,3485
"Mark Daly",2021-03-16,3415,3497
"Mark Daly",2021-03-28,3425,3510
"Mark Daly",2021-04-22,3422,3503
"Mark Ward",2021-01-06,12772,12967
"Mark Ward",2021-01-14,12860,13064
"Mark Ward",2021-01-16,12896,13104
"Mark Ward",2021-01-26,13014,13235
"Mark Ward",2021-01-31,130109,13340
"Mark Ward",2021-02-13,13272,13524
"Mark Ward",2021-02-21,13346,13609
"Mark Ward",2021-03-11,13621,13908
"Mark Ward",2021-03-28,13765,14068
"Mark Ward",2021-04-06,13794,14103
"Mark Ward",2021-04-22,13936,14256
"Martin Browne",2021-01-01,4671,4860
"Martin Browne",2021-01-06,4690,4881
"Martin Browne",2021-01-14,4717,4910
"Martin Browne",2021-01-24,4731,4927
"Martin Browne",2021-01-26,4739,4934
"Martin Browne",2021-02-02,4789,4984
"Martin Browne",2021-02-21,4848,5052
"Martin Browne",2021-03-11,4878,5090
"Martin Browne",2021-03-28,4887,5107
"Martin Browne",2021-04-22,4929,5152
"Martin Conway",2021-01-07,4384,4486
"Martin Conway",2021-01-15,4386,4490
"Martin Conway",2021-01-27,4384,4494
"Martin Conway",2021-02-05,4384,4495
"Martin Conway",2021-02-22,4381,4490
"Martin Conway",2021-03-16,4381,4492
"Martin Conway",2021-03-28,4384,4495
"Martin Conway",2021-04-22,4385,4498
"Martin Heydon",2021-01-06,6227,6380
"Martin Heydon",2021-01-14,6230,6384
"Martin Heydon",2021-01-24,6231,6394
"Martin Heydon",2021-01-26,6230,6392
"Martin Heydon",2021-02-02,6233,6400
"Martin Heydon",2021-02-21,6239,6419
"Martin Heydon",2021-03-11,6249,6431
"Martin Heydon",2021-03-28,6256,6439
"Martin Heydon",2021-04-22,6264,6449
"Martin Kenny",2021-01-03,3831,3974
"Martin Kenny",2021-01-06,3833,3976
"Martin Kenny",2021-01-14,3833,3975
"Martin Kenny",2021-01-24,3839,3983
"Martin Kenny",2021-01-26,3843,3987
"Martin Kenny",2021-02-02,3844,3987
"Martin Kenny",2021-02-21,3844,3987
"Martin Kenny",2021-03-11,3845,3988
"Martin Kenny",2021-03-28,3866,4033
"Martin Kenny",2021-04-08,3874,4042
"Martin Kenny",2021-04-22,3876,4041
"Mary Butler",2021-01-06,0,0
"Mary Butler",2021-01-26,0,0
"Mary Butler",2021-01-28,0,0
"Mary Butler",2021-02-21,0,0
"Mary Butler",2021-02-26,0,0
"Mary Butler",2021-03-15,0,0
"Mary Butler",2021-03-28,NA,0
"Mary Butler",2021-04-19,NA,0
"Mary Butler",2021-04-22,0,0
"Mary Fitzpatrick",2021-01-08,2958,3037
"Mary Fitzpatrick",2021-01-17,2967,3046
"Mary Fitzpatrick",2021-01-29,2971,3051
"Mary Fitzpatrick",2021-02-01,2971,3051
"Mary Fitzpatrick",2021-02-14,2976,3057
"Mary Fitzpatrick",2021-02-24,2978,3062
"Mary Fitzpatrick",2021-03-16,2985,3079
"Mary Fitzpatrick",2021-04-01,2986,3082
"Mary Fitzpatrick",2021-04-28,3019,3116
"Mary Lou McDonald",2021-01-01,167243,170244
"Mary Lou McDonald",2021-01-02,167247,170252
"Mary Lou McDonald",2021-01-06,167393,170411
"Mary Lou McDonald",2021-01-08,167463,170489
"Mary Lou McDonald",2021-01-10,167483,170510
"Mary Lou McDonald",2021-01-14,167603,170637
"Mary Lou McDonald",2021-01-18,167684,170728
"Mary Lou McDonald",2021-01-19,167709,170755
"Mary Lou McDonald",2021-01-23,168018,171107
"Mary Lou McDonald",2021-01-24,168045,171140
"Mary Lou McDonald",2021-01-26,168081,171184
"Mary Lou McDonald",2021-01-30,168187,171346
"Mary Lou McDonald",2021-01-31,168192,171357
"Mary Lou McDonald",2021-02-02,168231,171379
"Mary Lou McDonald",2021-02-14,168824,171970
"Mary Lou McDonald",2021-02-21,169251,172440
"Mary Lou McDonald",2021-02-21,169250,172439
"Mary Lou McDonald",2021-02-26,169842,173079
"Mary Lou McDonald",2021-03-11,170178,173434
"Mary Lou McDonald",2021-03-28,170635,173923
"Mary Lou McDonald",2021-04-05,170989,174305
"Mary Lou McDonald",2021-04-06,170981,174306
"Mary Lou McDonald",2021-04-22,170911,174255
"Mary Mitchell O'Connor",2021-01-07,3164,3234
"Mary Mitchell O'Connor",2021-01-15,3164,3234
"Mary Mitchell O'Connor",2021-01-28,3161,3231
"Mary Mitchell O'Connor",2021-02-06,3161,3231
"Mary Mitchell O'Connor",2021-02-23,3159,3228
"Mary Mitchell O'Connor",2021-03-29,3158,3226
"Mary Mitchell O'Connor",2021-04-26,3157,3224
"Mary Seery Kearney",2021-01-07,460,528
"Mary Seery Kearney",2021-01-15,464,533
"Mary Seery Kearney",2021-01-22,469,539
"Mary Seery Kearney",2021-01-30,477,548
"Mary Seery Kearney",2021-02-13,496,568
"Mary Seery Kearney",2021-02-24,505,577
"Mary Seery Kearney",2021-03-16,521,599
"Mary Seery Kearney",2021-04-01,523,605
"Mary Seery Kearney",2021-04-28,526,608
"Matt Carthy",2021-01-06,31461,33102
"Matt Carthy",2021-01-07,31468,33108
"Matt Carthy",2021-01-14,31478,33114
"Matt Carthy",2021-01-23,31613,33258
"Matt Carthy",2021-01-26,31650,33298
"Matt Carthy",2021-01-27,31651,33304
"Matt Carthy",2021-02-02,31675,33327
"Matt Carthy",2021-02-14,31725,33387
"Matt Carthy",2021-02-21,31856,33542
"Matt Carthy",2021-02-22,31868,33552
"Matt Carthy",2021-02-26,31898,33588
"Matt Carthy",2021-03-11,31988,33671
"Matt Carthy",2021-03-28,32088,33768
"Matt Carthy",2021-04-22,32139,33820
"Matt Carthy",2021-04-22,32140,33821
"Matt Shanahan",2021-01-01,920,1296
"Matt Shanahan",2021-01-06,927,1304
"Matt Shanahan",2021-01-14,960,1333
"Matt Shanahan",2021-01-24,972,1345
"Matt Shanahan",2021-01-26,978,1351
"Matt Shanahan",2021-02-02,1005,1378
"Matt Shanahan",2021-02-21,1040,1415
"Matt Shanahan",2021-03-11,1061,1438
"Matt Shanahan",2021-03-28,1088,1458
"Matt Shanahan",2021-04-22,1110,1479
"Mattie McGrath",2021-01-06,4988,5111
"Mattie McGrath",2021-01-14,5009,5132
"Mattie McGrath",2021-01-24,5022,5144
"Mattie McGrath",2021-01-26,5027,5150
"Mattie McGrath",2021-02-02,5034,5154
"Mattie McGrath",2021-02-21,0,0
"Mattie McGrath",2021-03-11,NA,NA
"Mattie McGrath",2021-03-28,NA,7732
"Mattie McGrath",2021-04-22,NA,NA
"Maura Hopkins",2021-01-03,4365,4398
"Maura Hopkins",2021-01-07,4365,4398
"Maura Hopkins",2021-01-15,4364,4397
"Maura Hopkins",2021-01-27,4364,4396
"Maura Hopkins",2021-02-05,4364,4396
"Maura Hopkins",2021-02-22,4366,4398
"Maura Hopkins",2021-03-16,4363,4394
"Maura Hopkins",2021-03-28,4359,4390
"Maura Hopkins",2021-04-19,4354,4384
"Maura Hopkins",2021-04-22,4354,4384
"Maurice Quinlivan",2021-01-06,10274,10421
"Maurice Quinlivan",2021-01-08,10307,10458
"Maurice Quinlivan",2021-01-11,10318,10469
"Maurice Quinlivan",2021-01-20,10333,10485
"Maurice Quinlivan",2021-01-26,10346,10497
"Maurice Quinlivan",2021-02-01,10371,10527
"Maurice Quinlivan",2021-02-14,10420,10580
"Maurice Quinlivan",2021-02-21,10456,10617
"Maurice Quinlivan",2021-02-21,10452,10613
"Maurice Quinlivan",2021-03-11,10551,10735
"Maurice Quinlivan",2021-03-28,10592,10791
"Maurice Quinlivan",2021-04-04,10596,10800
"Maurice Quinlivan",2021-04-09,10653,10859
"Maurice Quinlivan",2021-04-22,10687,10893
"Michael Collins",2021-01-06,11131,11693
"Michael Collins",2021-01-14,11143,11702
"Michael Collins",2021-01-24,11170,11732
"Michael Collins",2021-01-26,11179,11740
"Michael Collins",2021-02-02,11189,11749
"Michael Collins",2021-02-21,11210,11773
"Michael Collins",2021-03-11,NA,NA
"Michael Collins",2021-03-28,NA,NA
"Michael Collins",2021-04-19,NA,NA
"Michael Collins",2021-04-22,NA,NA
"Michael Creed",2021-01-06,3965,4134
"Michael Creed",2021-01-14,3965,4136
"Michael Creed",2021-01-24,3967,4138
"Michael Creed",2021-01-26,3965,4136
"Michael Creed",2021-02-02,3959,4130
"Michael Creed",2021-02-21,3962,4133
"Michael Creed",2021-03-11,3966,4138
"Michael Creed",2021-03-28,3972,4147
"Michael Creed",2021-04-22,3988,4169
"Michael Fitzmaurice",2021-01-06,5158,5475
"Michael Fitzmaurice",2021-01-14,5164,5481
"Michael Fitzmaurice",2021-01-24,5178,5496
"Michael Fitzmaurice",2021-01-26,5179,5497
"Michael Fitzmaurice",2021-02-02,5178,5497
"Michael Fitzmaurice",2021-02-21,5199,5523
"Michael Fitzmaurice",2021-03-11,5216,5540
"Michael Fitzmaurice",2021-03-28,5228,5554
"Michael Fitzmaurice",2021-04-22,5254,5581
"Michael Healy-Rae",2021-01-01,24165,29219
"Michael Healy-Rae",2021-01-03,24236,29322
"Michael Healy-Rae",2021-01-04,24283,29393
"Michael Healy-Rae",2021-01-05,24298,29417
"Michael Healy-Rae",2021-01-06,24318,29446
"Michael Healy-Rae",2021-01-14,24476,29681
"Michael Healy-Rae",2021-01-16,24515,29739
"Michael Healy-Rae",2021-01-26,24626,29901
"Michael Healy-Rae",2021-01-31,24678,29957
"Michael Healy-Rae",2021-02-14,24791,30111
"Michael Healy-Rae",2021-02-21,24824,30173
"Michael Healy-Rae",2021-03-11,24995,30368
"Michael Healy-Rae",2021-03-28,25028,30416
"Michael Healy-Rae",2021-04-07,25053,30446
"Michael Healy-Rae",2021-04-22,26257,32323
"Michael Lowry",2021-01-06,12044,12683
"Michael Lowry",2021-01-10,12114,12757
"Michael Lowry",2021-01-11,12130,12777
"Michael Lowry",2021-01-14,12140,12791
"Michael Lowry",2021-01-24,12202,12868
"Michael Lowry",2021-01-26,12207,12876
"Michael Lowry",2021-02-02,NA,12900
"Michael Lowry",2021-02-21,0,0
"Michael Lowry",2021-03-11,NA,NA
"Michael Lowry",2021-03-28,NA,13210
"Michael Lowry",2021-04-22,NA,NA
"Michael Martin",2021-04-05,25032,25648
"Michael Martin",2021-04-19,25040,25678
"Michael McDowell",2021-01-07,417,424
"Michael McDowell",2021-01-15,418,425
"Michael McDowell",2021-01-22,418,425
"Michael McDowell",2021-01-27,418,425
"Michael McDowell",2021-02-05,419,426
"Michael McDowell",2021-02-22,421,428
"Michael McDowell",2021-03-16,423,433
"Michael McDowell",2021-03-28,423,436
"Michael McDowell",2021-04-22,423,436
"Michael McGrath",2021-01-06,12482,12876
"Michael McGrath",2021-01-14,12490,12889
"Michael McGrath",2021-01-24,12489,12894
"Michael McGrath",2021-01-26,12486,12892
"Michael McGrath",2021-02-02,12489,12904
"Michael McGrath",2021-02-21,12502,12923
"Michael McGrath",2021-03-11,12510,12940
"Michael McGrath",2021-03-28,12540,12986
"Michael McGrath",2021-04-08,12553,13001
"Michael McGrath",2021-04-22,12580,13031
"Michael McNamara",2021-01-03,12826,15292
"Michael McNamara",2021-01-04,12839,15308
"Michael McNamara",2021-01-06,12848,15322
"Michael McNamara",2021-01-14,12910,15412
"Michael McNamara",2021-01-15,12931,15435
"Michael McNamara",2021-01-23,13044,15563
"Michael McNamara",2021-01-26,13100,15627
"Michael McNamara",2021-01-26,13095,15622
